web-scraper-order,web-scraper-start-url,team,team-href,name,idade,valorMercado,numero,posicao,equipa
"1668168874-932","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","CD Santa Clara","https://www.transfermarkt.pt/cd-santa-clara/startseite/verein/2423/saison_id/2021","Cristian Tassano","23/07/1996 (24)","500 mil €","17","Defesa Central","CD Santa Clara"
"1668168874-933","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","CD Santa Clara","https://www.transfermarkt.pt/cd-santa-clara/startseite/verein/2423/saison_id/2021","João Afonso","28/05/1990 (31)","300 mil €","5","Defesa Central","CD Santa Clara"
"1668168874-934","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","CD Santa Clara","https://www.transfermarkt.pt/cd-santa-clara/startseite/verein/2423/saison_id/2021","Mansur","17/04/1993 (28)","700 mil €","6","Lateral Esquerdo","CD Santa Clara"
"1668168874-935","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","CD Santa Clara","https://www.transfermarkt.pt/cd-santa-clara/startseite/verein/2423/saison_id/2021","","23/10/1996 (24)","400 mil €","16","Lateral Esquerdo","CD Santa Clara"
"1668168874-936","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","CD Santa Clara","https://www.transfermarkt.pt/cd-santa-clara/startseite/verein/2423/saison_id/2021","Rafael Ramos","09/01/1995 (26)","800 mil €","-","Lateral Direito","CD Santa Clara"
"1668168874-937","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","CD Santa Clara","https://www.transfermarkt.pt/cd-santa-clara/startseite/verein/2423/saison_id/2021","Pierre Sagna","21/08/1990 (30)","250 mil €","95","Lateral Direito","CD Santa Clara"
"1668168874-938","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","CD Santa Clara","https://www.transfermarkt.pt/cd-santa-clara/startseite/verein/2423/saison_id/2021","Hidemasa Morita","10/05/1995 (26)","4,00 M €","25","Médio Defensivo","CD Santa Clara"
"1668168874-939","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","CD Santa Clara","https://www.transfermarkt.pt/cd-santa-clara/startseite/verein/2423/saison_id/2021","Anderson Carvalho","20/05/1990 (31)","500 mil €","8","Médio Defensivo","CD Santa Clara"
"1668168874-940","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","CD Santa Clara","https://www.transfermarkt.pt/cd-santa-clara/startseite/verein/2423/saison_id/2021","Nené","10/06/1995 (26)","400 mil €","21","Médio Defensivo","CD Santa Clara"
"1668168874-941","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","CD Santa Clara","https://www.transfermarkt.pt/cd-santa-clara/startseite/verein/2423/saison_id/2021","Júlio Romão","29/03/1998 (23)","200 mil €","19","Médio Defensivo","CD Santa Clara"
"1668168874-942","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","CD Santa Clara","https://www.transfermarkt.pt/cd-santa-clara/startseite/verein/2423/saison_id/2021","Lincoln","07/11/1998 (22)","5,00 M €","-","Médio Ofensivo","CD Santa Clara"
"1668168874-943","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","CD Santa Clara","https://www.transfermarkt.pt/cd-santa-clara/startseite/verein/2423/saison_id/2021","","23/11/1998 (22)","700 mil €","90","Médio Ofensivo","CD Santa Clara"
"1668168874-944","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","CD Santa Clara","https://www.transfermarkt.pt/cd-santa-clara/startseite/verein/2423/saison_id/2021","Costinha","25/08/1992 (28)","450 mil €","11","Médio Ofensivo","CD Santa Clara"
"1668168874-945","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","CD Santa Clara","https://www.transfermarkt.pt/cd-santa-clara/startseite/verein/2423/saison_id/2021","Rúben Oliveira","14/12/1994 (26)","200 mil €","14","Médio Ofensivo","CD Santa Clara"
"1668168874-946","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","CD Santa Clara","https://www.transfermarkt.pt/cd-santa-clara/startseite/verein/2423/saison_id/2021","","06/08/1998 (22)","1,00 M €","98","Extremo Esquerdo","CD Santa Clara"
"1668168874-947","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","CD Santa Clara","https://www.transfermarkt.pt/cd-santa-clara/startseite/verein/2423/saison_id/2021","","17/12/1994 (26)","700 mil €","-","Extremo Esquerdo","CD Santa Clara"
"1668168874-948","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","CD Santa Clara","https://www.transfermarkt.pt/cd-santa-clara/startseite/verein/2423/saison_id/2021","","20/12/1998 (22)","700 mil €","30","Extremo Esquerdo","CD Santa Clara"
"1668168874-949","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","CD Santa Clara","https://www.transfermarkt.pt/cd-santa-clara/startseite/verein/2423/saison_id/2021","Allano","24/04/1995 (26)","400 mil €","7","Extremo Esquerdo","CD Santa Clara"
"1668168874-950","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","CD Santa Clara","https://www.transfermarkt.pt/cd-santa-clara/startseite/verein/2423/saison_id/2021","Carlos Júnior","15/08/1995 (25)","5,00 M €","-","Extremo Direito","CD Santa Clara"
"1668168874-951","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","CD Santa Clara","https://www.transfermarkt.pt/cd-santa-clara/startseite/verein/2423/saison_id/2021","Jean Patric","14/05/1997 (24)","400 mil €","-","Extremo Direito","CD Santa Clara"
"1668168874-952","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","CD Santa Clara","https://www.transfermarkt.pt/cd-santa-clara/startseite/verein/2423/saison_id/2021","","28/04/1993 (28)","400 mil €","20","Extremo Direito","CD Santa Clara"
"1668168874-953","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","CD Santa Clara","https://www.transfermarkt.pt/cd-santa-clara/startseite/verein/2423/saison_id/2021","","27/09/1993 (27)","1,50 M €","-","Ponta de Lança","CD Santa Clara"
"1668168874-954","https://www.transfermarkt.pt/liga-portugal-bwin/startseite/wettbewerb/PO1/plus/?saison_id=2021","CD Santa Clara","https://www.transfermarkt.pt/cd-santa-clara/startseite/verein/2423/saison_id/2021","","11/02/1999 (22)","1,00 M €","27","Ponta de Lança","CD Santa Clara"
